,Game ID,Bet Name,Market Name,Sportsbook,line,Odds
1573,12164-37900-2024-09-19-16,Philadelphia Phillies Over 7.5,Team Total,Caesars,7.5,450.0
1574,12164-37900-2024-09-19-16,Philadelphia Phillies Over 8.5,Team Total,Caesars,8.5,650.0
1575,12164-37900-2024-09-19-16,Philadelphia Phillies Under 2.5,Team Total,Caesars,2.5,175.0
1576,12164-37900-2024-09-19-16,Philadelphia Phillies Under 4.5,Team Total,Caesars,4.5,-167.0
1577,12164-37900-2024-09-19-16,Philadelphia Phillies Under 5.5,Team Total,Caesars,5.5,-286.0
1578,12164-37900-2024-09-19-16,Philadelphia Phillies Under 6.5,Team Total,Caesars,6.5,-550.0
1579,12164-37900-2024-09-19-16,Philadelphia Phillies Under 7.5,Team Total,Caesars,7.5,-1000.0
1580,12164-37900-2024-09-19-16,Philadelphia Phillies Under 8.5,Team Total,Caesars,8.5,-2000.0
1581,12164-37900-2024-09-19-16,New York Mets Over 4.5,Team Total,Caesars,4.5,110.0
1582,12164-37900-2024-09-19-16,New York Mets Under 4.5,Team Total,Caesars,4.5,-143.0
1583,12164-37900-2024-09-19-16,Philadelphia Phillies Over 3.5,Team Total,Caesars,3.5,-133.0
1584,12164-37900-2024-09-19-16,Philadelphia Phillies Under 3.5,Team Total,Caesars,3.5,100.0
1585,12164-37900-2024-09-19-16,No,No Runs First Inning,Caesars,,-115.0
1586,12164-37900-2024-09-19-16,Yes,No Runs First Inning,Caesars,,-115.0
1587,12164-37900-2024-09-19-16,Draw,1st Inning Moneyline 3-Way,Caesars,,-150.0
1588,12164-37900-2024-09-19-16,New York Mets,1st Inning Moneyline 3-Way,Caesars,,250.0
1589,12164-37900-2024-09-19-16,Philadelphia Phillies,1st Inning Moneyline 3-Way,Caesars,,320.0
1590,12164-37900-2024-09-19-16,New York Mets +1,Run Line,Caesars,1.0,-198.0
1591,12164-37900-2024-09-19-16,New York Mets +1.5,Run Line,Caesars,1.5,-248.0
1592,12164-37900-2024-09-19-16,New York Mets +2,Run Line,Caesars,2.0,-348.0
1593,12164-37900-2024-09-19-16,New York Mets +2.5,Run Line,Caesars,2.5,-388.0
1594,12164-37900-2024-09-19-16,New York Mets +3,Run Line,Caesars,3.0,-583.0
1595,12164-37900-2024-09-19-16,New York Mets +3.5,Run Line,Caesars,3.5,-633.0
1596,12164-37900-2024-09-19-16,New York Mets +4,Run Line,Caesars,4.0,-958.0
1597,12164-37900-2024-09-19-16,New York Mets +4.5,Run Line,Caesars,4.5,-1008.0
1598,12164-37900-2024-09-19-16,New York Mets -2.5,Run Line,Caesars,-2.5,205.0
1599,12164-37900-2024-09-19-16,New York Mets -3,Run Line,Caesars,-3.0,276.0
1600,12164-37900-2024-09-19-16,New York Mets -3.5,Run Line,Caesars,-3.5,297.0
1601,12164-37900-2024-09-19-16,New York Mets -4,Run Line,Caesars,-4.0,390.0
1602,12164-37900-2024-09-19-16,New York Mets -4.5,Run Line,Caesars,-4.5,404.0
1603,12164-37900-2024-09-19-16,Philadelphia Phillies +2.5,Run Line,Caesars,2.5,-328.0
1604,12164-37900-2024-09-19-16,Philadelphia Phillies +3,Run Line,Caesars,3.0,-483.0
1605,12164-37900-2024-09-19-16,Philadelphia Phillies +3.5,Run Line,Caesars,3.5,-533.0
1606,12164-37900-2024-09-19-16,Philadelphia Phillies +4,Run Line,Caesars,4.0,-808.0
1607,12164-37900-2024-09-19-16,Philadelphia Phillies +4.5,Run Line,Caesars,4.5,-858.0
1608,12164-37900-2024-09-19-16,Philadelphia Phillies -1,Run Line,Caesars,-1.0,133.0
1609,12164-37900-2024-09-19-16,Philadelphia Phillies -1.5,Run Line,Caesars,-1.5,162.0
1610,12164-37900-2024-09-19-16,Philadelphia Phillies -2,Run Line,Caesars,-2.0,215.0
1611,12164-37900-2024-09-19-16,Philadelphia Phillies -2.5,Run Line,Caesars,-2.5,234.0
1612,12164-37900-2024-09-19-16,Philadelphia Phillies -3,Run Line,Caesars,-3.0,316.0
1613,12164-37900-2024-09-19-16,Philadelphia Phillies -3.5,Run Line,Caesars,-3.5,334.0
1614,12164-37900-2024-09-19-16,Philadelphia Phillies -4,Run Line,Caesars,-4.0,430.0
1615,12164-37900-2024-09-19-16,Philadelphia Phillies -4.5,Run Line,Caesars,-4.5,442.0
1616,12164-37900-2024-09-19-16,New York Mets -1.5,Run Line,Caesars,-1.5,150.0
1617,12164-37900-2024-09-19-16,Philadelphia Phillies +1.5,Run Line,Caesars,1.5,-178.0
1618,14412-37337-2024-09-19-16,Arizona Diamondbacks,1st Half Moneyline,Caesars,,-130.0
1619,14412-37337-2024-09-19-16,Milwaukee Brewers,1st Half Moneyline,Caesars,,100.0
1620,14412-37337-2024-09-19-16,Over 0.5,1st Inning Total Runs,Caesars,0.5,100.0
1621,14412-37337-2024-09-19-16,Under 0.5,1st Inning Total Runs,Caesars,0.5,-130.0
1622,14412-37337-2024-09-19-16,Arizona Diamondbacks -0.5,1st Half Run Line,Caesars,-0.5,115.0
1623,14412-37337-2024-09-19-16,Milwaukee Brewers +0.5,1st Half Run Line,Caesars,0.5,-145.0
1624,14412-37337-2024-09-19-16,Arizona Diamondbacks,Moneyline,Caesars,,-120.0
1625,14412-37337-2024-09-19-16,Milwaukee Brewers,Moneyline,Caesars,,100.0
1626,14412-37337-2024-09-19-16,Over 10,Total Runs,Caesars,10.0,162.0
1627,14412-37337-2024-09-19-16,Over 10.5,Total Runs,Caesars,10.5,179.0
1628,14412-37337-2024-09-19-16,Over 11,Total Runs,Caesars,11.0,234.0
1629,14412-37337-2024-09-19-16,Over 11.5,Total Runs,Caesars,11.5,255.0
1630,14412-37337-2024-09-19-16,Over 12,Total Runs,Caesars,12.0,306.0
1631,14412-37337-2024-09-19-16,Over 12.5,Total Runs,Caesars,12.5,316.0
1632,14412-37337-2024-09-19-16,Over 13,Total Runs,Caesars,13.0,417.0
1633,14412-37337-2024-09-19-16,Over 13.5,Total Runs,Caesars,13.5,430.0
1634,14412-37337-2024-09-19-16,Over 3.5,Total Runs,Caesars,3.5,-1308.0
1635,14412-37337-2024-09-19-16,Over 4,Total Runs,Caesars,4.0,-1208.0
1636,14412-37337-2024-09-19-16,Over 4.5,Total Runs,Caesars,4.5,-758.0
1637,14412-37337-2024-09-19-16,Over 5,Total Runs,Caesars,5.0,-633.0
1638,14412-37337-2024-09-19-16,Over 5.5,Total Runs,Caesars,5.5,-368.0
1639,14412-37337-2024-09-19-16,Over 6,Total Runs,Caesars,6.0,-328.0
1640,14412-37337-2024-09-19-16,Over 6.5,Total Runs,Caesars,6.5,-248.0
1641,14412-37337-2024-09-19-16,Over 7,Total Runs,Caesars,7.0,-208.0
1642,14412-37337-2024-09-19-16,Over 9,Total Runs,Caesars,9.0,117.0
1643,14412-37337-2024-09-19-16,Over 9.5,Total Runs,Caesars,9.5,139.0
1644,14412-37337-2024-09-19-16,Under 10,Total Runs,Caesars,10.0,-248.0
1645,14412-37337-2024-09-19-16,Under 10.5,Total Runs,Caesars,10.5,-278.0
1646,14412-37337-2024-09-19-16,Under 11,Total Runs,Caesars,11.0,-388.0
1647,14412-37337-2024-09-19-16,Under 11.5,Total Runs,Caesars,11.5,-433.0
1648,14412-37337-2024-09-19-16,Under 12,Total Runs,Caesars,12.0,-558.0
1649,14412-37337-2024-09-19-16,Under 12.5,Total Runs,Caesars,12.5,-583.0
1650,14412-37337-2024-09-19-16,Under 13,Total Runs,Caesars,13.0,-908.0
1651,14412-37337-2024-09-19-16,Under 13.5,Total Runs,Caesars,13.5,-958.0
1652,14412-37337-2024-09-19-16,Under 3.5,Total Runs,Caesars,3.5,506.0
1653,14412-37337-2024-09-19-16,Under 4,Total Runs,Caesars,4.0,486.0
1654,14412-37337-2024-09-19-16,Under 4.5,Total Runs,Caesars,4.5,375.0
1655,14412-37337-2024-09-19-16,Under 5,Total Runs,Caesars,5.0,334.0
1656,14412-37337-2024-09-19-16,Under 5.5,Total Runs,Caesars,5.5,225.0
1657,14412-37337-2024-09-19-16,Under 6,Total Runs,Caesars,6.0,205.0
1658,14412-37337-2024-09-19-16,Under 6.5,Total Runs,Caesars,6.5,162.0
1659,14412-37337-2024-09-19-16,Under 7,Total Runs,Caesars,7.0,139.0
1660,14412-37337-2024-09-19-16,Under 9,Total Runs,Caesars,9.0,-173.0
1661,14412-37337-2024-09-19-16,Under 9.5,Total Runs,Caesars,9.5,-208.0
1662,14412-37337-2024-09-19-16,Over 8,Total Runs,Caesars,8.0,-120.0
1663,14412-37337-2024-09-19-16,Under 8,Total Runs,Caesars,8.0,100.0
1664,14412-37337-2024-09-19-16,Over 4.5,1st Half Total Runs,Caesars,4.5,100.0
1665,14412-37337-2024-09-19-16,Under 4.5,1st Half Total Runs,Caesars,4.5,-130.0
1666,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 2.5,Team Total,Caesars,2.5,-300.0
1667,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 3.5,Team Total,Caesars,3.5,-167.0
1668,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 5.5,Team Total,Caesars,5.5,163.0
1669,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 6.5,Team Total,Caesars,6.5,250.0
1670,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 7.5,Team Total,Caesars,7.5,375.0
1671,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 8.5,Team Total,Caesars,8.5,550.0
1672,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 2.5,Team Total,Caesars,2.5,220.0
1673,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 3.5,Team Total,Caesars,3.5,125.0
1674,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 5.5,Team Total,Caesars,5.5,-225.0
1675,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 6.5,Team Total,Caesars,6.5,-350.0
1676,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 7.5,Team Total,Caesars,7.5,-600.0
1677,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 8.5,Team Total,Caesars,8.5,-1200.0
1678,14412-37337-2024-09-19-16,Milwaukee Brewers Over 2.5,Team Total,Caesars,2.5,-225.0
1679,14412-37337-2024-09-19-16,Milwaukee Brewers Over 4.5,Team Total,Caesars,4.5,145.0
1680,14412-37337-2024-09-19-16,Milwaukee Brewers Over 5.5,Team Total,Caesars,5.5,230.0
1681,14412-37337-2024-09-19-16,Milwaukee Brewers Over 6.5,Team Total,Caesars,6.5,360.0
1682,14412-37337-2024-09-19-16,Milwaukee Brewers Over 7.5,Team Total,Caesars,7.5,550.0
1683,14412-37337-2024-09-19-16,Milwaukee Brewers Over 8.5,Team Total,Caesars,8.5,800.0
1684,14412-37337-2024-09-19-16,Milwaukee Brewers Under 2.5,Team Total,Caesars,2.5,170.0
1685,14412-37337-2024-09-19-16,Milwaukee Brewers Under 4.5,Team Total,Caesars,4.5,-187.0
1686,14412-37337-2024-09-19-16,Milwaukee Brewers Under 5.5,Team Total,Caesars,5.5,-333.0
1687,14412-37337-2024-09-19-16,Milwaukee Brewers Under 6.5,Team Total,Caesars,6.5,-550.0
1688,14412-37337-2024-09-19-16,Milwaukee Brewers Under 7.5,Team Total,Caesars,7.5,-1000.0
1689,14412-37337-2024-09-19-16,Milwaukee Brewers Under 8.5,Team Total,Caesars,8.5,-2500.0
1690,14412-37337-2024-09-19-16,Arizona Diamondbacks Over 4.5,Team Total,Caesars,4.5,105.0
1691,14412-37337-2024-09-19-16,Arizona Diamondbacks Under 4.5,Team Total,Caesars,4.5,-133.0
1692,14412-37337-2024-09-19-16,Milwaukee Brewers Over 3.5,Team Total,Caesars,3.5,-120.0
1693,14412-37337-2024-09-19-16,Milwaukee Brewers Under 3.5,Team Total,Caesars,3.5,-110.0
1694,14412-37337-2024-09-19-16,No,No Runs First Inning,Caesars,,100.0
1695,14412-37337-2024-09-19-16,Yes,No Runs First Inning,Caesars,,-130.0
1696,14412-37337-2024-09-19-16,Arizona Diamondbacks,1st Inning Moneyline 3-Way,Caesars,,320.0
1697,14412-37337-2024-09-19-16,Draw,1st Inning Moneyline 3-Way,Caesars,,-195.0
1698,14412-37337-2024-09-19-16,Milwaukee Brewers,1st Inning Moneyline 3-Way,Caesars,,340.0
1699,14412-37337-2024-09-19-16,Arizona Diamondbacks +1,Run Line,Caesars,1.0,-218.0
1700,14412-37337-2024-09-19-16,Arizona Diamondbacks +1.5,Run Line,Caesars,1.5,-288.0
1701,14412-37337-2024-09-19-16,Arizona Diamondbacks +2,Run Line,Caesars,2.0,-433.0
1702,14412-37337-2024-09-19-16,Arizona Diamondbacks +2.5,Run Line,Caesars,2.5,-483.0
1703,14412-37337-2024-09-19-16,Arizona Diamondbacks +3,Run Line,Caesars,3.0,-758.0
1704,14412-37337-2024-09-19-16,Arizona Diamondbacks +3.5,Run Line,Caesars,3.5,-858.0
1705,14412-37337-2024-09-19-16,Arizona Diamondbacks -2.5,Run Line,Caesars,-2.5,173.0
1706,14412-37337-2024-09-19-16,Arizona Diamondbacks -3,Run Line,Caesars,-3.0,225.0
1707,14412-37337-2024-09-19-16,Arizona Diamondbacks -3.5,Run Line,Caesars,-3.5,255.0
1708,14412-37337-2024-09-19-16,Arizona Diamondbacks -4,Run Line,Caesars,-4.0,334.0
1709,14412-37337-2024-09-19-16,Arizona Diamondbacks -4.5,Run Line,Caesars,-4.5,351.0
1710,14412-37337-2024-09-19-16,Arizona Diamondbacks -5,Run Line,Caesars,-5.0,465.0
1711,14412-37337-2024-09-19-16,Arizona Diamondbacks -5.5,Run Line,Caesars,-5.5,465.0
1712,14412-37337-2024-09-19-16,Milwaukee Brewers +2.5,Run Line,Caesars,2.5,-268.0
1713,14412-37337-2024-09-19-16,Milwaukee Brewers +3,Run Line,Caesars,3.0,-368.0
1714,14412-37337-2024-09-19-16,Milwaukee Brewers +3.5,Run Line,Caesars,3.5,-433.0
1715,14412-37337-2024-09-19-16,Milwaukee Brewers +4,Run Line,Caesars,4.0,-633.0
1716,14412-37337-2024-09-19-16,Milwaukee Brewers +4.5,Run Line,Caesars,4.5,-683.0
1717,14412-37337-2024-09-19-16,Milwaukee Brewers +5,Run Line,Caesars,5.0,-1108.0
1718,14412-37337-2024-09-19-16,Milwaukee Brewers +5.5,Run Line,Caesars,5.5,-1108.0
1719,14412-37337-2024-09-19-16,Milwaukee Brewers -1,Run Line,Caesars,-1.0,145.0
1720,14412-37337-2024-09-19-16,Milwaukee Brewers -1.5,Run Line,Caesars,-1.5,184.0
1721,14412-37337-2024-09-19-16,Milwaukee Brewers -2,Run Line,Caesars,-2.0,255.0
1722,14412-37337-2024-09-19-16,Milwaukee Brewers -2.5,Run Line,Caesars,-2.5,276.0
1723,14412-37337-2024-09-19-16,Milwaukee Brewers -3,Run Line,Caesars,-3.0,375.0
1724,14412-37337-2024-09-19-16,Milwaukee Brewers -3.5,Run Line,Caesars,-3.5,404.0
1725,14412-37337-2024-09-19-16,Arizona Diamondbacks -1.5,Run Line,Caesars,-1.5,140.0
1726,14412-37337-2024-09-19-16,Milwaukee Brewers +1.5,Run Line,Caesars,1.5,-165.0
1727,36707-25135-2024-09-19-16,Pittsburgh Pirates,1st Half Moneyline,Caesars,,115.0
1728,36707-25135-2024-09-19-16,St. Louis Cardinals,1st Half Moneyline,Caesars,,-145.0
1729,36707-25135-2024-09-19-16,Over 0.5,1st Inning Total Runs,Caesars,0.5,-110.0
1730,36707-25135-2024-09-19-16,Under 0.5,1st Inning Total Runs,Caesars,0.5,-120.0
1731,36707-25135-2024-09-19-16,Pittsburgh Pirates +0.5,1st Half Run Line,Caesars,0.5,-130.0
1732,36707-25135-2024-09-19-16,St. Louis Cardinals -0.5,1st Half Run Line,Caesars,-0.5,100.0
1733,36707-25135-2024-09-19-16,Pittsburgh Pirates,Moneyline,Caesars,,122.0
1734,36707-25135-2024-09-19-16,St. Louis Cardinals,Moneyline,Caesars,,-145.0
1735,36707-25135-2024-09-19-16,Over 10,Total Runs,Caesars,10.0,151.0
1736,36707-25135-2024-09-19-16,Over 10.5,Total Runs,Caesars,10.5,168.0
1737,36707-25135-2024-09-19-16,Over 11,Total Runs,Caesars,11.0,215.0
1738,36707-25135-2024-09-19-16,Over 11.5,Total Runs,Caesars,11.5,234.0
1739,36707-25135-2024-09-19-16,Over 12,Total Runs,Caesars,12.0,287.0
1740,36707-25135-2024-09-19-16,Over 12.5,Total Runs,Caesars,12.5,297.0
1741,36707-25135-2024-09-19-16,Over 13,Total Runs,Caesars,13.0,375.0
1742,36707-25135-2024-09-19-16,Over 13.5,Total Runs,Caesars,13.5,404.0
1743,36707-25135-2024-09-19-16,Over 14,Total Runs,Caesars,14.0,486.0
1744,36707-25135-2024-09-19-16,Over 14.5,Total Runs,Caesars,14.5,486.0
1745,36707-25135-2024-09-19-16,Over 4.5,Total Runs,Caesars,4.5,-808.0
1746,36707-25135-2024-09-19-16,Over 5,Total Runs,Caesars,5.0,-708.0
1747,36707-25135-2024-09-19-16,Over 5.5,Total Runs,Caesars,5.5,-388.0
1748,36707-25135-2024-09-19-16,Over 6,Total Runs,Caesars,6.0,-348.0
1749,36707-25135-2024-09-19-16,Over 6.5,Total Runs,Caesars,6.5,-258.0
1750,36707-25135-2024-09-19-16,Over 7,Total Runs,Caesars,7.0,-218.0
1751,36707-25135-2024-09-19-16,Over 9,Total Runs,Caesars,9.0,106.0
1752,36707-25135-2024-09-19-16,Over 9.5,Total Runs,Caesars,9.5,127.0
1753,36707-25135-2024-09-19-16,Under 10,Total Runs,Caesars,10.0,-228.0
1754,36707-25135-2024-09-19-16,Under 10.5,Total Runs,Caesars,10.5,-258.0
1755,36707-25135-2024-09-19-16,Under 11,Total Runs,Caesars,11.0,-348.0
1756,36707-25135-2024-09-19-16,Under 11.5,Total Runs,Caesars,11.5,-388.0
1757,36707-25135-2024-09-19-16,Under 12,Total Runs,Caesars,12.0,-508.0
1758,36707-25135-2024-09-19-16,Under 12.5,Total Runs,Caesars,12.5,-533.0
1759,36707-25135-2024-09-19-16,Under 13,Total Runs,Caesars,13.0,-758.0
1760,36707-25135-2024-09-19-16,Under 13.5,Total Runs,Caesars,13.5,-858.0
1761,36707-25135-2024-09-19-16,Under 14,Total Runs,Caesars,14.0,-1208.0
1762,36707-25135-2024-09-19-16,Under 14.5,Total Runs,Caesars,14.5,-1208.0
1763,36707-25135-2024-09-19-16,Under 4.5,Total Runs,Caesars,4.5,390.0
1764,36707-25135-2024-09-19-16,Under 5,Total Runs,Caesars,5.0,359.0
1765,36707-25135-2024-09-19-16,Under 5.5,Total Runs,Caesars,5.5,234.0
1766,36707-25135-2024-09-19-16,Under 6,Total Runs,Caesars,6.0,215.0
1767,36707-25135-2024-09-19-16,Under 6.5,Total Runs,Caesars,6.5,168.0
1768,36707-25135-2024-09-19-16,Under 7,Total Runs,Caesars,7.0,145.0
1769,36707-25135-2024-09-19-16,Under 9,Total Runs,Caesars,9.0,-155.0
1770,36707-25135-2024-09-19-16,Under 9.5,Total Runs,Caesars,9.5,-188.0
1771,36707-25135-2024-09-19-16,Over 8,Total Runs,Caesars,8.0,-125.0
1772,36707-25135-2024-09-19-16,Under 8,Total Runs,Caesars,8.0,105.0
1773,36707-25135-2024-09-19-16,Over 4.5,1st Half Total Runs,Caesars,4.5,-105.0
1774,36707-25135-2024-09-19-16,Under 4.5,1st Half Total Runs,Caesars,4.5,-125.0
1775,36707-25135-2024-09-19-16,Pittsburgh Pirates Over 2.5,Team Total,Caesars,2.5,-250.0
1776,36707-25135-2024-09-19-16,Pittsburgh Pirates Over 4.5,Team Total,Caesars,4.5,120.0
1777,36707-25135-2024-09-19-16,Pittsburgh Pirates Over 5.5,Team Total,Caesars,5.5,190.0
1778,36707-25135-2024-09-19-16,Pittsburgh Pirates Over 6.5,Team Total,Caesars,6.5,290.0
1779,36707-25135-2024-09-19-16,Pittsburgh Pirates Over 7.5,Team Total,Caesars,7.5,450.0
1780,36707-25135-2024-09-19-16,Pittsburgh Pirates Over 8.5,Team Total,Caesars,8.5,650.0
1781,36707-25135-2024-09-19-16,Pittsburgh Pirates Under 2.5,Team Total,Caesars,2.5,188.0
1782,36707-25135-2024-09-19-16,Pittsburgh Pirates Under 4.5,Team Total,Caesars,4.5,-162.0
1783,36707-25135-2024-09-19-16,Pittsburgh Pirates Under 5.5,Team Total,Caesars,5.5,-275.0
1784,36707-25135-2024-09-19-16,Pittsburgh Pirates Under 6.5,Team Total,Caesars,6.5,-450.0
1785,36707-25135-2024-09-19-16,Pittsburgh Pirates Under 7.5,Team Total,Caesars,7.5,-700.0
1786,36707-25135-2024-09-19-16,Pittsburgh Pirates Under 8.5,Team Total,Caesars,8.5,-1400.0
1787,36707-25135-2024-09-19-16,St. Louis Cardinals Over 2.5,Team Total,Caesars,2.5,-333.0
1788,36707-25135-2024-09-19-16,St. Louis Cardinals Over 3.5,Team Total,Caesars,3.5,-167.0
1789,36707-25135-2024-09-19-16,St. Louis Cardinals Over 5.5,Team Total,Caesars,5.5,175.0
1790,36707-25135-2024-09-19-16,St. Louis Cardinals Over 6.5,Team Total,Caesars,6.5,270.0
1791,36707-25135-2024-09-19-16,St. Louis Cardinals Over 7.5,Team Total,Caesars,7.5,400.0
1792,36707-25135-2024-09-19-16,St. Louis Cardinals Over 8.5,Team Total,Caesars,8.5,600.0
1793,36707-25135-2024-09-19-16,St. Louis Cardinals Under 2.5,Team Total,Caesars,2.5,230.0
1794,36707-25135-2024-09-19-16,St. Louis Cardinals Under 3.5,Team Total,Caesars,3.5,125.0
1795,36707-25135-2024-09-19-16,St. Louis Cardinals Under 5.5,Team Total,Caesars,5.5,-225.0
1796,36707-25135-2024-09-19-16,St. Louis Cardinals Under 6.5,Team Total,Caesars,6.5,-400.0
1797,36707-25135-2024-09-19-16,St. Louis Cardinals Under 7.5,Team Total,Caesars,7.5,-650.0
1798,36707-25135-2024-09-19-16,St. Louis Cardinals Under 8.5,Team Total,Caesars,8.5,-1400.0
1799,36707-25135-2024-09-19-16,Pittsburgh Pirates Over 3.5,Team Total,Caesars,3.5,-137.0
1800,36707-25135-2024-09-19-16,Pittsburgh Pirates Under 3.5,Team Total,Caesars,3.5,110.0
1801,36707-25135-2024-09-19-16,St. Louis Cardinals Over 4.5,Team Total,Caesars,4.5,110.0
1802,36707-25135-2024-09-19-16,St. Louis Cardinals Under 4.5,Team Total,Caesars,4.5,-143.0
1803,36707-25135-2024-09-19-16,No,No Runs First Inning,Caesars,,-110.0
1804,36707-25135-2024-09-19-16,Yes,No Runs First Inning,Caesars,,-120.0
1805,36707-25135-2024-09-19-16,Draw,1st Inning Moneyline 3-Way,Caesars,,-160.0
1806,36707-25135-2024-09-19-16,Pittsburgh Pirates,1st Inning Moneyline 3-Way,Caesars,,330.0
1807,36707-25135-2024-09-19-16,St. Louis Cardinals,1st Inning Moneyline 3-Way,Caesars,,260.0
1808,36707-25135-2024-09-19-16,Pittsburgh Pirates +2.5,Run Line,Caesars,2.5,-348.0
1809,36707-25135-2024-09-19-16,Pittsburgh Pirates +3,Run Line,Caesars,3.0,-483.0
1810,36707-25135-2024-09-19-16,Pittsburgh Pirates +3.5,Run Line,Caesars,3.5,-533.0
1811,36707-25135-2024-09-19-16,Pittsburgh Pirates +4,Run Line,Caesars,4.0,-808.0
1812,36707-25135-2024-09-19-16,Pittsburgh Pirates +4.5,Run Line,Caesars,4.5,-908.0
1813,36707-25135-2024-09-19-16,Pittsburgh Pirates -1,Run Line,Caesars,-1.0,133.0
1814,36707-25135-2024-09-19-16,Pittsburgh Pirates -1.5,Run Line,Caesars,-1.5,156.0
1815,36707-25135-2024-09-19-16,Pittsburgh Pirates -2,Run Line,Caesars,-2.0,205.0
1816,36707-25135-2024-09-19-16,Pittsburgh Pirates -2.5,Run Line,Caesars,-2.5,234.0
1817,36707-25135-2024-09-19-16,Pittsburgh Pirates -3,Run Line,Caesars,-3.0,306.0
1818,36707-25135-2024-09-19-16,Pittsburgh Pirates -3.5,Run Line,Caesars,-3.5,334.0
1819,36707-25135-2024-09-19-16,Pittsburgh Pirates -4,Run Line,Caesars,-4.0,442.0
1820,36707-25135-2024-09-19-16,Pittsburgh Pirates -4.5,Run Line,Caesars,-4.5,465.0
1821,36707-25135-2024-09-19-16,St. Louis Cardinals +1,Run Line,Caesars,1.0,-198.0
1822,36707-25135-2024-09-19-16,St. Louis Cardinals +1.5,Run Line,Caesars,1.5,-238.0
1823,36707-25135-2024-09-19-16,St. Louis Cardinals +2,Run Line,Caesars,2.0,-328.0
1824,36707-25135-2024-09-19-16,St. Louis Cardinals +2.5,Run Line,Caesars,2.5,-388.0
1825,36707-25135-2024-09-19-16,St. Louis Cardinals +3,Run Line,Caesars,3.0,-558.0
1826,36707-25135-2024-09-19-16,St. Louis Cardinals +3.5,Run Line,Caesars,3.5,-633.0
1827,36707-25135-2024-09-19-16,St. Louis Cardinals +4,Run Line,Caesars,4.0,-1008.0
1828,36707-25135-2024-09-19-16,St. Louis Cardinals +4.5,Run Line,Caesars,4.5,-1108.0
1829,36707-25135-2024-09-19-16,St. Louis Cardinals -2.5,Run Line,Caesars,-2.5,215.0
1830,36707-25135-2024-09-19-16,St. Louis Cardinals -3,Run Line,Caesars,-3.0,276.0
1831,36707-25135-2024-09-19-16,St. Louis Cardinals -3.5,Run Line,Caesars,-3.5,297.0
1832,36707-25135-2024-09-19-16,St. Louis Cardinals -4,Run Line,Caesars,-4.0,390.0
1833,36707-25135-2024-09-19-16,St. Louis Cardinals -4.5,Run Line,Caesars,-4.5,417.0
1834,36707-25135-2024-09-19-16,Pittsburgh Pirates +1.5,Run Line,Caesars,1.5,-170.0
1835,36707-25135-2024-09-19-16,St. Louis Cardinals -1.5,Run Line,Caesars,-1.5,143.0
1836,39506-32800-2024-09-19-15,Boston Red Sox,1st Inning Moneyline 3-Way,Pinnacle,,319.0
1837,39506-32800-2024-09-19-15,Draw,1st Inning Moneyline 3-Way,Pinnacle,,-141.0
1838,39506-32800-2024-09-19-15,Tampa Bay Rays,1st Inning Moneyline 3-Way,Pinnacle,,298.0
1839,39506-32800-2024-09-19-15,Boston Red Sox -0,1st Inning Run Line,Pinnacle,-0.0,-102.0
1840,39506-32800-2024-09-19-15,Tampa Bay Rays +0,1st Inning Run Line,Pinnacle,0.0,-115.0
1841,39506-32800-2024-09-19-15,Over 11.5,Total Runs,Pinnacle,11.5,348.0
1842,39506-32800-2024-09-19-15,Over 4.5,Total Runs,Pinnacle,4.5,-592.0
1843,39506-32800-2024-09-19-15,Over 6.5,Total Runs,Pinnacle,6.5,-202.0
1844,39506-32800-2024-09-19-15,Over 7,Total Runs,Pinnacle,7.0,-166.0
1845,39506-32800-2024-09-19-15,Over 7.5,Total Runs,Pinnacle,7.5,-124.0
